surface	norm	freq	text_count	pct_texts	texts	category
სიმრავლესა	სიმრავლესა	7	7	13.0	mart-iaqob-up-dzma|mrav-antipater-bostrensis-1|mrav-basili-2|mrav-forty-martyrs|mrav-natlisgeba-1|mrav-paul-martyrdom|mrav-timote-1	REVIEW
ეწოდოს	ეწოდოს	7	3	5.6	mrav-antipater-bostrensis-1|mrav-kharbeba-1|mrav-shoba-athanasi	REVIEW
მაღლისაჲ	მაღლისაი	7	4	7.4	mrav-antipater-bostrensis-1|mrav-kharbeba-1|mrav-kharbeba-3|mrav-shoba-athanasi	REVIEW
ბრძანებითა	ბრძანებითა	7	6	11.1	mrav-basili-1|mrav-bound-ioane-zosime|mrav-cross-vision|mrav-departed-ephrem|mrav-lazare|mrav-martyrs-chrysostom	REVIEW
ეკლესიად	ეკლესიად	7	3	5.6	mart-iaqob-up-dzma|mrav-basili-1|mrav-sinai-fathers-amonios	REVIEW
ერეოდიან	ერეოდიან	7	3	5.6	mrav-basili-1|mrav-enkenia-1|mrav-feristsvaleba	REVIEW
ჰურიაჲ	ჰურიაი	7	5	9.3	mrav-basili-2|mrav-enkenia-1|mrav-lazare|mrav-shoba-athanasi|mrav-timote-1	REVIEW
იხილონ	იხილონ	7	5	9.3	mrav-basili-2|mrav-epiphane-mary|mrav-lazare|mrav-sulthmofenoba-2|mrav-toma-chrysostom	REVIEW
ცოდვილი	ცოდვილი	7	4	7.4	mrav-bound-ioane-zosime|mrav-colophon-makari|mrav-john-baptist-decollatio|mrav-natlisgeba-1	REVIEW
ვიხარებდეთ	ვიხარებდეთ	7	5	9.3	chrys-epiphany-homily|mrav-bzoba-iohannes|mrav-dormition-1|mrav-kharbeba-3|mrav-new-sunday	REVIEW
მეფენი	მეფენი	7	5	9.3	mrav-bzoba-iohannes|mrav-enkenia-1|mrav-martyrs-chrysostom|mrav-martyrs-chrysostom-3|mrav-shoba-athanasi	REVIEW
მწოვართაჲთა	მწოვართაითა	7	3	5.6	mrav-bzoba-iohannes|mrav-bzoba-meletios|mrav-bzoba-severian	REVIEW
ცათასა	ცათასა	7	7	13.0	chrys-epiphany-homily|cyril-epiphany-homily|mrav-bzoba-iohannes|mrav-chrysostom-jonah|mrav-forty-martyrs|mrav-peter-martyrdom|proclus-hom-theotokos	REVIEW
ღმრთეებისასა	ღმრთეებისასა	7	6	11.1	chrys-epiphany-homily|cyril-epiphany-homily|mrav-bzoba-iohannes|mrav-feristsvaleba|mrav-kharbeba-3|mrav-shoba-athanasi	REVIEW
რქუა	ჰრქუა	7	6	11.1	mrav-bzoba-iohannes|mrav-bzoba-meletios|mrav-cross-vision|mrav-holymonday|mrav-kharbeba-1|mrav-toma-chrysostom	REVIEW
ჰგონებთ	ჰგონებთ	7	6	11.1	mart-stepane|mrav-bzoba-iohannes|mrav-enkenia-2|mrav-john-baptist-decollatio-2|mrav-paul-martyrdom|mrav-sulthmofenoba-2	REVIEW
ყოვლისაგან	ყოვლისაგან	7	6	11.1	ephr-markhva|mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-exaltation-cross|mrav-kharbeba-2|mrav-toma-chrysostom	REVIEW
კაცთასა	კაცთასა	7	6	11.1	mrav-bzoba-severian|mrav-cross-vision|mrav-forty-martyrs|mrav-kharbeba-3|mrav-natlisgeba-1|proclus-hom-theotokos	REVIEW
ცოდვითა	ცოდვითა	7	6	11.1	cyril-epiphany-homily|mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-enkenia-2|mrav-natlisgeba-okropiri|mrav-sulthmofenoba-2	REVIEW
ჴელმწიფებით	ხელმწიფებით	7	3	5.6	chrys-epiphany-homily|mrav-bzoba-severian|mrav-lazare	REVIEW
ცაჲ	ცაი	7	7	13.0	chrys-epiphany-homily|mrav-bzoba-severian|mrav-cross-vision|mrav-enkenia-1|mrav-kharbeba-1|mrav-timote-1|proclus-hom-theotokos	REVIEW
უფლისანი	უფლისანი	7	6	11.1	cyril-epiphany-homily|mrav-bzoba-severian|mrav-enkenia-2|mrav-epiphane-mary|mrav-feristsvaleba|mrav-forty-martyrs	REVIEW
ჯუარისაჲ	ჯუარისაი	7	5	9.3	mrav-cross-vision|mrav-dormition-2|mrav-enkenia-2|mrav-exaltation-cross|mrav-nails-inventio	REVIEW
უჩუენა	უჩუენა	7	6	11.1	inventio-stephani-lucian|mrav-cross-vision|mrav-exaltation-cross|mrav-feristsvaleba|mrav-lazare|mrav-sulthmofenoba-1	REVIEW
ჰკითხვიდა	ჰკითხვიდა	7	5	9.3	mart-stepane|mrav-cross-vision|mrav-enkenia-2|mrav-peter-martyrdom|mrav-timote-1	REVIEW
ჰყო	ჰყო	7	4	7.4	mrav-cross-vision|mrav-enkenia-1|mrav-john-baptist-decollatio|mrav-lazare	REVIEW
ჩემნო	ჩემნო	7	4	7.4	mrav-dormition-1|mrav-dormition-2|mrav-john-baptist-decollatio|mrav-sinai-fathers-amonios	REVIEW
წმიდათაჲ	წმიდათაი	7	5	9.3	hesych-hypapante-01|mrav-dormition-1|mrav-forty-martyrs|mrav-kharbeba-3|mrav-sinai-fathers-amonios	REVIEW
კიდეთა	კიდეთა	7	5	9.3	mrav-dormition-2|mrav-feristsvaleba|mrav-forty-martyrs|mrav-martyrs-chrysostom|mrav-sulthmofenoba-1	REVIEW
ჴორცთაჲ	ხორცთაი	7	6	11.1	hesych-hypapante-01|mrav-chrysostom-jonah|mrav-enkenia-1|mrav-forty-martyrs|mrav-john-baptist-decollatio|mrav-natlisgeba-okropiri	REVIEW
სოფლისანი	სოფლისანი	7	4	7.4	cyril-epiphany-homily|mrav-enkenia-1|mrav-enkenia-2|mrav-shoba-athanasi	REVIEW
ერთითა	ერთითა	7	6	11.1	ephr-markhva|mrav-enkenia-1|mrav-enkenia-2|mrav-forty-martyrs|mrav-john-baptist-decollatio-2|mrav-timote-1	REVIEW
ქრისტჱსთა	ქრისტესთა	7	6	11.1	mrav-enkenia-1|mrav-epiphane-mary|mrav-martyrs-chrysostom|mrav-martyrs-chrysostom-2|mrav-nails-inventio|mrav-sinai-fathers-amonios	REVIEW
ყოფითა	ყოფითა	7	7	13.0	mrav-enkenia-1|mrav-enkenia-2|mrav-epiphane-mary|mrav-forty-martyrs|mrav-kharbeba-2|mrav-new-sunday|proclus-hom-theotokos	REVIEW
ეკლესიამან	ეკლესიამან	7	5	9.3	mrav-enkenia-1|mrav-enkenia-2|mrav-epiphane-mary|mrav-shoba-athanasi|proclus-hom-theotokos	REVIEW
ქმრისა	ქმრისა	7	6	11.1	mrav-enkenia-2|mrav-forty-martyrs|mrav-john-baptist-decollatio-2|mrav-kharbeba-2|mrav-kharbeba-3|mrav-lazare	REVIEW
ბნელისაგან	ბნელისაგან	7	2	3.7	mrav-exaltation-cross|mrav-new-sunday	REVIEW
დიდებულსა	დიდებულსა	7	6	11.1	chrys-epiphany-homily|mrav-feristsvaleba|mrav-kharbeba-2|mrav-kharbeba-3|mrav-natlisgeba-okropiri|mrav-shoba-athanasi	REVIEW
საპყრობილესა	საპყრობილესა	7	6	11.1	mart-stepane|mrav-chrysostom-jonah|mrav-john-baptist-decollatio|mrav-john-baptist-decollatio-2|mrav-martyrs-chrysostom-2|mrav-paul-martyrdom	REVIEW
სახედცა	სახედცა	7	2	3.7	mrav-chrysostom-jonah|mrav-john-baptist-decollatio	REVIEW
მშჳდობისა	მშვდობისა	7	6	11.1	chrys-epiphany-homily|mrav-chrysostom-jonah|mrav-epiphane-mary|mrav-kharbeba-1|mrav-kharbeba-3|mrav-toma-chrysostom	REVIEW
ძლიერებით	ძლიერებით	7	3	5.6	mrav-epiphane-mary|mrav-lazare|mrav-natlisgeba-okropiri	REVIEW
მარხვისაჲ	მარხვისაი	7	3	5.6	ephr-markhva|mrav-chrysostom-jonah|mrav-lazare	REVIEW
იწყეს	იწყეს	7	3	5.6	mrav-sinai-fathers-amonios|mrav-sulthmofenoba-1|mrav-sulthmofenoba-2	REVIEW
ითარგმანების	ითარგმანების	6	6	11.1	mart-stepane|mrav-aghdgoma-kyrile|mrav-enkenia-2|mrav-feristsvaleba|mrav-kharbeba-2|proclus-hom-theotokos	REVIEW
ნი	ნი	6	5	9.3	inventio-stephani-lucian|mrav-aghdgoma-kyrile|mrav-amaghleba|mrav-bzoba-severian|mrav-kharbeba-1	REVIEW
იტყჳთ	იტყვთ	6	4	7.4	mart-stepane|mrav-aghdgoma-kyrile|mrav-aghdgoma-meletios|mrav-bzoba-iohannes	REVIEW
ორ	ორ	6	4	7.4	inventio-stephani-lucian|mrav-aghdgoma-kyrile|mrav-cross-vision|mrav-sinai-fathers-amonios	REVIEW
ეგო	ეგო	6	4	7.4	mrav-aghdgoma-kyrile|mrav-dormition-2|mrav-shoba-athanasi|proclus-hom-theotokos	REVIEW
ქადაგებად	ქადაგებად	6	5	9.3	cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-amaghleba|mrav-feristsvaleba|mrav-toma-chrysostom	REVIEW
ბუნებისა	ბუნებისა	6	6	11.1	hesych-hypapante-01|mrav-aghdgoma-kyrile|mrav-chrysostom-jonah|mrav-lazare|mrav-natlisgeba-okropiri|mrav-toma-chrysostom	REVIEW
საღმრთოთაგან	საღმრთოთაგან	6	4	7.4	cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-feristsvaleba|mrav-kharbeba-3	REVIEW
ჯოჯოხეთა	ჯოჯოხეთა	6	4	7.4	mrav-aghdgoma-kyrile|mrav-aghdgoma-meletios|mrav-chrysostom-jonah|mrav-enkenia-1	REVIEW
ეწამების	ეწამების	6	6	11.1	chrys-epiphany-homily|mrav-aghdgoma-kyrile|mrav-feristsvaleba|mrav-john-baptist-decollatio-2|mrav-kharbeba-1|mrav-sulthmofenoba-1	REVIEW
ეკლესიისა	ეკლესიისა	6	4	7.4	mrav-aghdgoma-kyrile|mrav-basili-1|mrav-exaltation-cross|mrav-lazare	REVIEW
კოსტანტინე	კოსტანტინე	6	2	3.7	mrav-aghdgoma-kyrile|mrav-cross-vision	REVIEW
ღმრთისამან	ღმრთისამან	6	6	11.1	cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-dormition-1|mrav-epiphane-mary|mrav-kharbeba-1	REVIEW
ქრისტჱსნი	ქრისტესნი	6	6	11.1	mrav-aghdgoma-kyrile|mrav-enkenia-2|mrav-forty-martyrs|mrav-kharbeba-2|mrav-martyrs-chrysostom-3|mrav-sinai-fathers-amonios	REVIEW
სიმდიდრესა	სიმდიდრესა	6	5	9.3	mrav-aghdgoma-kyrile|mrav-enkenia-1|mrav-feristsvaleba|mrav-kharbeba-2|mrav-martyrs-chrysostom	REVIEW
ცხოველთასა	ცხოველთასა	6	3	5.6	mrav-aghdgoma-kyrile|mrav-departed-ephrem|mrav-enkenia-1	REVIEW
იღე	იღე	6	3	5.6	chrys-epiphany-homily|mrav-aghdgoma-meletios|mrav-dormition-2	REVIEW
პილატეს	პილატეს	6	3	5.6	mart-stepane|mrav-aghdgoma-meletios|mrav-john-baptist-decollatio	REVIEW
იტყოდის	იტყოდის	6	5	9.3	mrav-aghdgoma-meletios|mrav-bzoba-severian|mrav-dormition-1|mrav-enkenia-1|mrav-sulthmofenoba-2	REVIEW
ზრახვანი	ზრახვანი	6	5	9.3	hesych-hypapante-01|mrav-aghdgoma-meletios|mrav-forty-martyrs|mrav-new-sunday|mrav-sulthmofenoba-1	REVIEW
ჩუენისაჲ	ჩუენისაი	6	6	11.1	mart-stepane|mrav-aghdgoma-meletios|mrav-forty-martyrs|mrav-martyrs-chrysostom|mrav-martyrs-chrysostom-3|mrav-new-sunday	REVIEW
ყოველთაგან	ყოველთაგან	6	6	11.1	mrav-aghdgoma-meletios|mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-feristsvaleba|mrav-forty-martyrs|mrav-kharbeba-2	REVIEW
ქალწულისასა	ქალწულისასა	6	6	11.1	mrav-amaghleba|mrav-dormition-1|mrav-epiphane-mary|mrav-kharbeba-2|mrav-shoba-athanasi|proclus-hom-theotokos	REVIEW
დღენი	დღენი	6	5	9.3	mrav-amaghleba|mrav-enkenia-2|mrav-kharbeba-1|mrav-sinai-fathers-amonios|mrav-timote-1	REVIEW
უფლისაგან	უფლისაგან	6	6	11.1	mrav-antipater-bostrensis-1|mrav-bzoba-iohannes|mrav-lazare|mrav-martyrs-chrysostom-2|mrav-timote-1|mrav-toma-chrysostom	REVIEW
თჳსთაჲ	თვსთაი	6	5	9.3	inventio-stephani-lucian|mrav-antipater-bostrensis-1|mrav-departed-ephrem|mrav-enkenia-2|mrav-martyrs-chrysostom	REVIEW
სიმჴნესა	სიმხნესა	6	3	5.6	inventio-stephani-lucian|mrav-antipater-bostrensis-1|mrav-forty-martyrs	REVIEW
ორნივე	ორნივე	6	5	9.3	mart-stepane|mrav-antipater-bostrensis-1|mrav-dormition-1|mrav-enkenia-2|mrav-john-baptist-decollatio	REVIEW
ხილვითა	ხილვითა	6	3	5.6	mrav-antipater-bostrensis-1|mrav-departed-ephrem|mrav-toma-chrysostom	REVIEW
დღეთაჲ	დღეთაი	6	5	9.3	inventio-stephani-lucian|mrav-antipater-bostrensis-1|mrav-epiphane-mary|mrav-new-sunday|mrav-shoba-athanasi	REVIEW
უგულებელს	უგულებელს	6	5	9.3	mrav-antipater-bostrensis-1|mrav-cross-vision|mrav-forty-martyrs|mrav-sinai-fathers-amonios|proclus-hom-theotokos	REVIEW
შვეს	შვეს	6	5	9.3	mart-stepane|mrav-antipater-bostrensis-1|mrav-dormition-1|mrav-shoba-athanasi|mrav-timote-1	REVIEW
ერისასა	ერისასა	6	6	11.1	hesych-hypapante-01|mart-iaqob-up-dzma|mart-stepane|mrav-antipater-bostrensis-1|mrav-natlisgeba-1|mrav-timote-1	REVIEW
ჰპოვე	ჰპოვე	6	5	9.3	mrav-antipater-bostrensis-1|mrav-kharbeba-1|mrav-kharbeba-2|mrav-kharbeba-3|mrav-toma-chrysostom	REVIEW
უცხოსა	უცხოსა	6	4	7.4	mrav-antipater-bostrensis-1|mrav-martyrs-chrysostom|mrav-shoba-athanasi|mrav-toma-chrysostom	REVIEW
მეფესა	მეფესა	6	5	9.3	mrav-basili-1|mrav-cross-vision|mrav-enkenia-2|mrav-forty-martyrs|mrav-john-baptist-decollatio	REVIEW
სახარებისა	სახარებისა	6	6	11.1	cyril-epiphany-homily|inventio-stephani-lucian|mrav-basili-1|mrav-dormition-1|mrav-epiphane-mary|mrav-kharbeba-3	REVIEW
სთქუ	სთქუ	6	6	11.1	inventio-stephani-lucian|mrav-basili-2|mrav-bzoba-severian|mrav-feristsvaleba|mrav-sinai-fathers-amonios|mrav-toma-chrysostom	REVIEW
ყვის	ყვის	6	5	9.3	mrav-basili-2|mrav-enkenia-2|mrav-exaltation-cross|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-1	REVIEW
რტოები	რტოები	6	4	7.4	mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-lazare|mrav-sinai-fathers-amonios	REVIEW
ღმრთეებისაჲ	ღმრთეებისაი	6	4	7.4	mrav-bzoba-iohannes|mrav-enkenia-1|mrav-feristsvaleba|mrav-kharbeba-3	REVIEW
ტიროდა	ტიროდა	6	3	5.6	mrav-bzoba-meletios|mrav-chrysostom-jonah|mrav-sinai-fathers-amonios	REVIEW
ჴმისა	ხმისა	6	6	11.1	mrav-bzoba-meletios|mrav-chrysostom-jonah|mrav-enkenia-2|mrav-epiphane-mary|mrav-feristsvaleba|mrav-toma-chrysostom	REVIEW
ჩუენებაჲ	ჩუენებაი	6	3	5.6	inventio-stephani-lucian|mrav-bzoba-severian|mrav-epiphane-mary	REVIEW
სცნა	სცნა	6	6	11.1	mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-cross-vision|mrav-exaltation-cross|mrav-lazare|mrav-paul-martyrdom	REVIEW
გჳჩუენა	გვჩუენა	6	4	7.4	chrys-epiphany-homily|mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-departed-ephrem	REVIEW
ესმოდა	ესმოდა	6	5	9.3	mrav-bzoba-severian|mrav-feristsvaleba|mrav-martyrs-chrysostom-2|mrav-natlisgeba-1|mrav-sulthmofenoba-2	REVIEW
სთქუა	სთქუა	6	4	7.4	mrav-bzoba-severian|mrav-chrysostom-jonah|mrav-enkenia-2|mrav-natlisgeba-okropiri	REVIEW
იოვანჱსი	იოვანესი	6	5	9.3	mrav-bzoba-severian|mrav-enkenia-2|mrav-john-baptist-decollatio-2|mrav-natlisgeba-1|mrav-natlisgeba-okropiri	REVIEW
სიკუდილისაგან	სიკუდილისაგან	6	6	11.1	mrav-colophon-makari|mrav-dormition-1|mrav-kharbeba-2|mrav-kharbeba-3|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-1	REVIEW
ქრისტიანენი	ქრისტიანენი	6	4	7.4	mrav-cross-vision|mrav-epiphane-mary|mrav-paul-martyrdom|mrav-sinai-fathers-amonios	REVIEW
იშვეს	იშვეს	6	4	7.4	cyril-epiphany-homily|mrav-cross-vision|mrav-dormition-1|mrav-kharbeba-2	REVIEW
იციან	იციან	6	5	9.3	mart-stepane|mrav-cross-vision|mrav-martyrs-chrysostom-2|mrav-shoba-athanasi|mrav-toma-chrysostom	REVIEW
ეკრძალე	ეკრძალე	6	4	7.4	mrav-cross-vision|mrav-enkenia-2|mrav-epiphane-mary|mrav-john-baptist-decollatio-2	REVIEW
ვარქუ	ვარქუ	6	2	3.7	inventio-stephani-lucian|mrav-cross-vision	REVIEW
ეწიფების	ეწიფების	6	5	9.3	cyril-epiphany-homily|mrav-cross-vision|mrav-forty-martyrs|mrav-sulthmofenoba-2|mrav-toma-chrysostom	REVIEW
ცეცხლისასა	ცეცხლისასა	6	5	9.3	ephr-markhva|mrav-chrysostom-jonah|mrav-cross-vision|mrav-forty-martyrs|mrav-sulthmofenoba-2	REVIEW
ეკლესიათაჲ	ეკლესიათაი	6	5	9.3	mrav-departed-ephrem|mrav-enkenia-2|mrav-john-baptist-decollatio|mrav-sulthmofenoba-2|mrav-timote-1	REVIEW
მეცნიერებით	მეცნიერებით	6	1	1.9	mrav-departed-ephrem	REVIEW
სიკუდილისაჲ	სიკუდილისაი	6	4	7.4	mrav-departed-ephrem|mrav-dormition-2|mrav-martyrs-chrysostom-3|proclus-hom-theotokos	REVIEW
ქალწულისაჲ	ქალწულისაი	6	5	9.3	mrav-dormition-1|mrav-kharbeba-2|mrav-kharbeba-3|mrav-shoba-athanasi|proclus-hom-theotokos	REVIEW
ვყავთ	ვყავთ	6	4	7.4	mart-iaqob-up-dzma|mrav-dormition-2|mrav-exaltation-cross|mrav-sinai-fathers-amonios	REVIEW
ჩუენისათჳს	ჩუენისათვს	6	6	11.1	inventio-stephani-lucian|mrav-enkenia-1|mrav-forty-martyrs|mrav-martyrs-chrysostom-3|mrav-sulthmofenoba-1|proclus-hom-theotokos	REVIEW
იქმნე	იქმნე	6	2	3.7	cyril-epiphany-homily|mrav-enkenia-1	REVIEW
რაჲღა	რაიღა	6	6	11.1	cyril-epiphany-homily|mrav-chrysostom-jonah|mrav-enkenia-1|mrav-enkenia-2|mrav-feristsvaleba|mrav-shoba-athanasi	REVIEW
გურიტისაჲ	გურიტისაი	6	1	1.9	mrav-enkenia-2	REVIEW
ცათაჲ	ცათაი	6	5	9.3	inventio-stephani-lucian|mrav-enkenia-2|mrav-epiphane-mary|mrav-feristsvaleba|mrav-sinai-fathers-amonios	REVIEW
ისრისა	ისრისა	6	2	3.7	mrav-enkenia-2|mrav-sulthmofenoba-2	REVIEW
ბუნებისაჲ	ბუნებისაი	6	5	9.3	mrav-epiphane-mary|mrav-feristsvaleba|mrav-forty-martyrs|mrav-kharbeba-2|mrav-shoba-athanasi	REVIEW
ელიაჲსა	ელიაისა	6	2	3.7	mrav-feristsvaleba|mrav-lazare	REVIEW
თხრობად	თხრობად	6	5	9.3	inventio-stephani-lucian|mrav-chrysostom-jonah|mrav-feristsvaleba|mrav-john-baptist-decollatio|mrav-sinai-fathers-amonios	REVIEW
უცხოთა	უცხოთა	6	5	9.3	mrav-forty-martyrs|mrav-kharbeba-3|mrav-lazare|mrav-sulthmofenoba-1|mrav-sulthmofenoba-2	REVIEW
სცთა	სცთა	6	4	7.4	mart-iaqob-up-dzma|mrav-kharbeba-2|mrav-lazare|mrav-shoba-athanasi	REVIEW
თქუ	თქუ	6	4	7.4	cyril-epiphany-homily|mart-stepane|mrav-john-baptist-decollatio-2|proclus-hom-theotokos	REVIEW
ზრახვასა	ზრახვასა	6	5	9.3	mrav-epiphane-mary|mrav-john-baptist-decollatio|mrav-kharbeba-2|mrav-natlisgeba-1|mrav-sinai-fathers-amonios	REVIEW
ევა	ევა	6	5	9.3	mrav-epiphane-mary|mrav-kharbeba-1|mrav-kharbeba-3|mrav-lazare|mrav-shoba-athanasi	REVIEW
სიწმიდისაჲ	სიწმიდისაი	6	6	11.1	cyril-epiphany-homily|mrav-epiphane-mary|mrav-kharbeba-2|mrav-kharbeba-3|mrav-natlisgeba-okropiri|proclus-hom-theotokos	REVIEW
ქადაგებდა	ქადაგებდა	6	5	9.3	hesych-hypapante-01|mrav-kharbeba-2|mrav-natlisgeba-1|mrav-natlisgeba-okropiri|mrav-peter-martyrdom	REVIEW
საუკუნეთაჲ	საუკუნეთაი	6	4	7.4	mrav-kharbeba-3|mrav-paul-martyrdom|mrav-timote-1|mrav-toma-chrysostom	REVIEW
ბეთანიად	ბეთანიად	6	1	1.9	mrav-lazare	REVIEW
სცემდა	სცემდა	6	3	5.6	cyril-epiphany-homily|mrav-chrysostom-jonah|mrav-natlisgeba-1	REVIEW
ყრმად	ყრმად	6	2	3.7	hesych-hypapante-01|mrav-timote-1	REVIEW
ვიხილო	ვიხილო	6	2	3.7	mrav-timote-1|mrav-toma-chrysostom	REVIEW
ნათლითა	ნათლითა	5	4	7.4	mrav-aghdgoma-kyrile|mrav-epiphane-mary|mrav-exaltation-cross|mrav-new-sunday	REVIEW
მცირედრე	მცირედრე	5	4	7.4	mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-paul-martyrdom|mrav-shoba-athanasi	REVIEW
იყოა	იყოა	5	4	7.4	mrav-aghdgoma-kyrile|mrav-john-baptist-decollatio|mrav-john-baptist-decollatio-2|mrav-lazare	REVIEW
თუესა	თუესა	5	4	7.4	mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-kharbeba-2|mrav-nails-inventio	REVIEW
რასმე	რასმე	5	5	9.3	mrav-aghdgoma-kyrile|mrav-enkenia-1|mrav-enkenia-2|mrav-epiphane-mary|mrav-john-baptist-decollatio-2	REVIEW
ხედვენ	ხედვენ	5	4	7.4	chrys-epiphany-homily|mrav-aghdgoma-kyrile|mrav-feristsvaleba|mrav-shoba-athanasi	REVIEW
გეტყჳ	გეტყვ	5	4	7.4	inventio-stephani-lucian|mrav-aghdgoma-kyrile|mrav-bzoba-severian|mrav-cross-vision	REVIEW
თქუენთჳს	თქუენთვს	5	4	7.4	mart-iaqob-up-dzma|mrav-aghdgoma-kyrile|mrav-feristsvaleba|mrav-toma-chrysostom	REVIEW
ეკლესიანი	ეკლესიანი	5	4	7.4	mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-enkenia-1|mrav-sulthmofenoba-1	REVIEW
ორისა	ორისა	5	5	9.3	inventio-stephani-lucian|mrav-aghdgoma-kyrile|mrav-feristsvaleba|mrav-forty-martyrs|mrav-sinai-fathers-amonios	REVIEW
ჩუენისასა	ჩუენისასა	5	4	7.4	mrav-aghdgoma-kyrile|mrav-colophon-makari|mrav-kharbeba-3|mrav-toma-chrysostom	REVIEW
ვჰყოფთ	ვჰყოფთ	5	5	9.3	mrav-aghdgoma-kyrile|mrav-enkenia-2|mrav-exaltation-cross|mrav-natlisgeba-okropiri|mrav-toma-chrysostom	REVIEW
უწყოდა	უწყოდა	5	5	9.3	mrav-aghdgoma-kyrile|mrav-chrysostom-jonah|mrav-john-baptist-decollatio-2|mrav-sulthmofenoba-2|mrav-timote-1	REVIEW
სარწმუნოებისასა	სარწმუნოებისასა	5	4	7.4	mrav-aghdgoma-kyrile|mrav-bzoba-severian|mrav-natlisgeba-okropiri|mrav-peter-martyrdom	REVIEW
მეჩუენა	მეჩუენა	5	2	3.7	inventio-stephani-lucian|mrav-aghdgoma-kyrile	REVIEW
მთით	მთით	5	3	5.6	mrav-aghdgoma-kyrile|mrav-feristsvaleba|mrav-sinai-fathers-amonios	REVIEW
ღრუბელი	ღრუბელი	5	4	7.4	mrav-aghdgoma-kyrile|mrav-amaghleba|mrav-feristsvaleba|mrav-lazare	REVIEW
საუკუნენი	საუკუნენი	5	5	9.3	mrav-aghdgoma-kyrile|mrav-amaghleba|mrav-basili-1|mrav-forty-martyrs|mrav-new-sunday	REVIEW
სიმაღლესა	სიმაღლესა	5	4	7.4	hesych-hypapante-01|mrav-aghdgoma-kyrile|mrav-chrysostom-jonah|mrav-kharbeba-3	REVIEW
სირცხჳლ	სირცხვლ	5	4	7.4	mrav-aghdgoma-kyrile|mrav-shoba-athanasi|mrav-toma-chrysostom|proclus-hom-theotokos	REVIEW
კლიტენი	კლიტენი	5	4	7.4	mrav-aghdgoma-kyrile|mrav-basili-1|mrav-epiphane-mary|mrav-feristsvaleba	REVIEW
ძემან	ძემან	5	5	9.3	cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-dormition-1|mrav-paul-martyrdom	REVIEW
ჩუენთაჲ	ჩუენთაი	5	4	7.4	mrav-aghdgoma-kyrile|mrav-epiphane-mary|mrav-kharbeba-3|mrav-sinai-fathers-amonios	REVIEW
დიდებით	დიდებით	5	4	7.4	mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-enkenia-2|mrav-feristsvaleba	REVIEW
მაღლად	მაღლად	5	4	7.4	ephr-markhva|mrav-amaghleba|mrav-kharbeba-1|mrav-sulthmofenoba-1	REVIEW
ვიყვნეთ	ვიყვნეთ	5	5	9.3	inventio-stephani-lucian|mrav-amaghleba|mrav-bzoba-severian|mrav-enkenia-1|mrav-paul-martyrdom	REVIEW
ი	ი	5	3	5.6	mrav-antipater-bostrensis-1|mrav-forty-martyrs|mrav-kharbeba-1	REVIEW
შჯულისაჲ	შჯულისაი	5	5	9.3	chrys-epiphany-homily|mrav-antipater-bostrensis-1|mrav-bzoba-severian|mrav-epiphane-mary|mrav-timote-1	REVIEW
შვილ	შვილ	5	5	9.3	cyril-epiphany-homily|mrav-antipater-bostrensis-1|mrav-bzoba-severian|mrav-cross-vision|mrav-toma-chrysostom	REVIEW
დღისაჲ	დღისაი	5	5	9.3	mrav-antipater-bostrensis-1|mrav-feristsvaleba|mrav-lazare|mrav-new-sunday|mrav-sulthmofenoba-2	REVIEW
უთხრა	უთხრა	5	5	9.3	inventio-stephani-lucian|mrav-antipater-bostrensis-1|mrav-john-baptist-decollatio|mrav-lazare|mrav-sinai-fathers-amonios	REVIEW
საღმრთოჲ	საღმრთოი	5	5	9.3	mrav-basili-1|mrav-john-baptist-decollatio|mrav-kharbeba-2|mrav-kharbeba-3|mrav-sulthmofenoba-2	REVIEW
სარწმუნოებისაჲთა	სარწმუნოებისაითა	5	5	9.3	mrav-basili-2|mrav-kharbeba-3|mrav-natlisgeba-okropiri|mrav-paul-martyrdom|mrav-shoba-athanasi	REVIEW
ბორცჳ	ბორცვ	5	2	3.7	inventio-stephani-lucian|mrav-basili-2	REVIEW
ილოცა	ილოცა	5	5	9.3	mrav-basili-2|mrav-cross-vision|mrav-john-baptist-decollatio-2|mrav-lazare|mrav-peter-martyrdom	REVIEW
