surface	norm	freq	text_count	pct_texts	texts	category
შესლვითა	შესლვითა	1	1	1.9	mrav-kharbeba-3	RARE
გამოსლვითა	გამოსლვითა	1	1	1.9	mrav-kharbeba-3	RARE
განანათლა	განანათლა	1	1	1.9	mrav-kharbeba-3	RARE
გუემული	გუემული	1	1	1.9	mrav-kharbeba-3	RARE
აღჰმართა	აღჰმართა	1	1	1.9	mrav-kharbeba-3	RARE
გამოუთქუმელთაგან	გამოუთქუმელთაგან	1	1	1.9	mrav-kharbeba-3	RARE
უქადაგა	უქადაგა	1	1	1.9	mrav-kharbeba-3	RARE
თჳსისაგან	თვსისაგან	1	1	1.9	mrav-kharbeba-3	RARE
განქარდების	განქარდების	1	1	1.9	mrav-kharbeba-3	RARE
სარას	სარას	1	1	1.9	mrav-kharbeba-3	RARE
მიდგომილობისათჳს	მიდგომილობისათვს	1	1	1.9	mrav-kharbeba-3	RARE
იცინოდა	იცინოდა	1	1	1.9	mrav-kharbeba-3	RARE
რებეკა	რებეკა	1	1	1.9	mrav-kharbeba-3	RARE
თჳსისატა	თვსისატა	1	1	1.9	mrav-kharbeba-3	RARE
ასუმიდა	ასუმიდა	1	1	1.9	mrav-kharbeba-3	RARE
განცხოველებულითა	განცხოველებულითა	1	1	1.9	mrav-kharbeba-3	RARE
საფასეთაგან	საფასეთაგან	1	1	1.9	mrav-kharbeba-3	RARE
უწყოდი	უწყოდი	1	1	1.9	mrav-kharbeba-3	RARE
მომძღუნებელი	მომძღუნებელი	1	1	1.9	mrav-kharbeba-3	RARE
დაუჴსნა	დაუხსნა	1	1	1.9	mrav-kharbeba-3	RARE
განუკუთნე	განუკუთნე	1	1	1.9	mrav-kharbeba-3	RARE
განცემად	განცემად	1	1	1.9	mrav-kharbeba-3	RARE
განამტკიცებდა	განამტკიცებდა	1	1	1.9	mrav-kharbeba-3	RARE
ბუნებისათა	ბუნებისათა	1	1	1.9	mrav-kharbeba-3	RARE
დამონებად	დამონებად	1	1	1.9	mrav-kharbeba-3	RARE
ბრწყინვალებისაგან	ბრწყინვალებისაგან	1	1	1.9	mrav-kharbeba-3	RARE
სწავენ	ისწავენ	1	1	1.9	mrav-kharbeba-3	RARE
ანგელოზთაგანცა	ანგელოზთაგანცა	1	1	1.9	mrav-kharbeba-3	RARE
კრებულთაგანი	კრებულთაგანი	1	1	1.9	mrav-kharbeba-3	RARE
შემოსილთაჲ	შემოსილთაი	1	1	1.9	mrav-kharbeba-3	RARE
განიზრახავ	განიზრახავ	1	1	1.9	mrav-kharbeba-3	RARE
ქალწულისგან	ქალწულისგან	1	1	1.9	mrav-kharbeba-3	RARE
გამომეტყუელებისა	გამომეტყუელებისა	1	1	1.9	mrav-kharbeba-3	RARE
ელვარედ	ელვარედ	1	1	1.9	mrav-kharbeba-3	RARE
გამობრწყინდებიან	გამობრწყინდებიან	1	1	1.9	mrav-kharbeba-3	RARE
დამაკჳრვებს	დამაკვრვებს	1	1	1.9	mrav-kharbeba-3	RARE
ეევითარითა	ეევითარითა	1	1	1.9	mrav-kharbeba-3	RARE
ოველთაგან	ყოველთაგან	1	1	1.9	mrav-kharbeba-3	RARE
მისისაჲცა	მისისაიცა	1	1	1.9	mrav-kharbeba-3	RARE
უღაღადა	უღაღადა	1	1	1.9	mrav-kharbeba-3	RARE
სავანედ	სავანედ	1	1	1.9	mrav-kharbeba-3	RARE
ანგელოზისასა	ანგელოზისასა	1	1	1.9	mrav-kharbeba-3	RARE
შეუდგინოთ	შეუდგინოთ	1	1	1.9	mrav-kharbeba-3	RARE
ვღაღატ	ვღაღატ	1	1	1.9	mrav-kharbeba-3	RARE
ყოთ	ყოთ	1	1	1.9	mrav-kharbeba-3	RARE
ყოველთამან	ყოველთამან	1	1	1.9	mrav-kharbeba-3	RARE
ქუეყანისაგანი	ქუეყანისაგანი	1	1	1.9	mrav-kharbeba-3	RARE
უჴრწნილებისა	უხრწნილებისა	1	1	1.9	mrav-kharbeba-3	RARE
მტერისაჲ	მტერისაი	1	1	1.9	mrav-kharbeba-3	RARE
ზაკუვისა	ზაკუვისა	1	1	1.9	mrav-kharbeba-3	RARE
შემუსრა	შემუსრა	1	1	1.9	mrav-kharbeba-3	RARE
ღებისაჲთა	ღებისაითა	1	1	1.9	mrav-kharbeba-3	RARE
წარხჳდე	წარხვდე	1	1	1.9	mrav-kharbeba-3	RARE
განმბანა	განმბანა	1	1	1.9	mrav-kharbeba-3	RARE
ვტირ	ვტირ	1	1	1.9	mrav-kharbeba-3	RARE
ვიგლოვ	ვიგლოვ	1	1	1.9	mrav-kharbeba-3	RARE
მივიქცე	მივიქცე	1	1	1.9	mrav-kharbeba-3	RARE
გლახაკებად	გლახაკებად	1	1	1.9	mrav-kharbeba-3	RARE
განმესხა	განმესხა	1	1	1.9	mrav-kharbeba-3	RARE
აღმოგიცჱნებდეს	აღმოგიცენებდეს	1	1	1.9	mrav-kharbeba-3	RARE
აღმოიფხურა	აღმოიფხურა	1	1	1.9	mrav-kharbeba-3	RARE
აღმოჴუარდა	აღმოხუარდა	1	1	1.9	mrav-kharbeba-3	RARE
აღყუავდა	აღყუავდა	1	1	1.9	mrav-kharbeba-3	RARE
ყუედრებისაგან	ყუედრებისაგან	1	1	1.9	mrav-kharbeba-3	RARE
მეყავნ	მეყავნ	1	1	1.9	mrav-kharbeba-3	RARE
იტყჳთა	სიტყვთა	1	1	1.9	mrav-kharbeba-3	RARE
ნელსაცხებლითა	ნელსაცხებლითა	1	1	1.9	mrav-kharbeba-3	RARE
მიდითა	წმიდითა	1	1	1.9	mrav-kharbeba-3	RARE
ვპოოთ	ვპოოთ	1	1	1.9	mrav-kharbeba-3	RARE
უკუდავებისანი	უკუდავებისანი	1	1	1.9	mrav-kharbeba-3	RARE
უჴრწნელებისაგან	უხრწნელებისაგან	1	1	1.9	mrav-kharbeba-3	RARE
შეიტყუვა	შეიტყუვა	1	1	1.9	mrav-kharbeba-3	RARE
შემოიღო	შემოიღო	1	1	1.9	mrav-kharbeba-3	RARE
აღმოგჳცჱნა	აღმოგვცენა	1	1	1.9	mrav-kharbeba-3	RARE
დებულითა	დებულითა	1	1	1.9	mrav-kharbeba-3	RARE
მინებს	მინებს	1	1	1.9	mrav-kharbeba-3	RARE
სწავლის	სწავლის	1	1	1.9	mrav-kharbeba-3	RARE
მოგუემსგავსების	მოგუემსგავსების	1	1	1.9	mrav-kharbeba-3	RARE
სიგლახაკესა	სიგლახაკესა	1	1	1.9	mrav-kharbeba-3	RARE
შეურაცხებისასა	შეურაცხებისასა	1	1	1.9	mrav-kharbeba-3	RARE
დაფარვითა	დაფარვითა	1	1	1.9	mrav-kharbeba-3	RARE
იშჱნა	იშენა	1	1	1.9	mrav-kharbeba-3	RARE
საშუმინველისაჲთა	საშუმინველისაითა	1	1	1.9	mrav-kharbeba-3	RARE
გამოეცხადოს	გამოეცხადოს	1	1	1.9	mrav-kharbeba-3	RARE
შეიერთა	შეიერთა	1	1	1.9	mrav-kharbeba-3	RARE
ანგელოზისაჲთა	ანგელოზისაითა	1	1	1.9	mrav-kharbeba-3	RARE
მოიზღუდვოდა	მოიზღუდვოდა	1	1	1.9	mrav-kharbeba-3	RARE
უსწორებელსა	უსწორებელსა	1	1	1.9	mrav-kharbeba-3	RARE
სიმდაბლესა	სიმდაბლესა	1	1	1.9	mrav-kharbeba-3	RARE
გამოიკულევდა	გამოიკულევდა	1	1	1.9	mrav-kharbeba-3	RARE
გულისაჲცა	გულისაიცა	1	1	1.9	mrav-kharbeba-3	RARE
გუაცხოვნებს	გუაცხოვნებს	1	1	1.9	mrav-kharbeba-3	RARE
უგამოცდილებისა	უგამოცდილებისა	1	1	1.9	mrav-kharbeba-3	RARE
მოიგოს	მოიგოს	1	1	1.9	mrav-kharbeba-3	RARE
იგალობთ	გიგალობთ	1	1	1.9	mrav-kharbeba-3	RARE
მორწმუნესა	მორწმუნესა	1	1	1.9	mrav-kharbeba-3	RARE
დავსთესოთ	დავსთესოთ	1	1	1.9	mrav-kharbeba-3	RARE
მიუწდომელ	მიუწდომელ	1	1	1.9	mrav-kharbeba-3	RARE
უცვალებელ	უცვალებელ	1	1	1.9	mrav-kharbeba-3	RARE
ნასობ	ნასობ	1	1	1.9	mrav-kharbeba-3	RARE
საფასესა	საფასესა	1	1	1.9	mrav-kharbeba-3	RARE
შეიტყბობდა	შეიტყბობდა	1	1	1.9	mrav-kharbeba-3	RARE
მთავარანგელოზისასა	მთავარანგელოზისასა	1	1	1.9	mrav-kharbeba-3	RARE
მაცხოვარებისაჲ	მაცხოვარებისაი	1	1	1.9	mrav-kharbeba-3	RARE
მოძღურებისანი	მოძღურებისანი	1	1	1.9	mrav-kharbeba-3	RARE
კურთხევისათა	კურთხევისათა	1	1	1.9	mrav-kharbeba-3	RARE
გამოგჳცჱნებენ	გამოგვცენებენ	1	1	1.9	mrav-kharbeba-3	RARE
სიწმიდემან	სიწმიდემან	1	1	1.9	mrav-kharbeba-3	RARE
ძლიერებისანი	ძლიერებისანი	1	1	1.9	mrav-kharbeba-3	RARE
სიხარულისათა	სიხარულისათა	1	1	1.9	mrav-kharbeba-3	RARE
აღმოგუეკითხვის	აღმოგუეკითხვის	1	1	1.9	mrav-lazare	RARE
დაცალიერდების	დაცალიერდების	1	1	1.9	mrav-lazare	RARE
აღივსების	აღივსების	1	1	1.9	mrav-lazare	RARE
სამკუდროჲთ	სამკუდროით	1	1	1.9	mrav-lazare	RARE
გამოსრულ	გამოსრულ	1	1	1.9	mrav-lazare	RARE
უზის	უზის	1	1	1.9	mrav-lazare	RARE
უპატიოსნეღაა	უპატიოსნეღაა	1	1	1.9	mrav-lazare	RARE
მამაკაცობისა	მამაკაცობისა	1	1	1.9	mrav-lazare	RARE
ხატისაგან	ხატისაგან	1	1	1.9	mrav-lazare	RARE
ემსგავსების	ემსგავსების	1	1	1.9	mrav-lazare	RARE
უღირს	უღირს	1	1	1.9	mrav-lazare	RARE
ქმრისაჲ	ქმრისაი	1	1	1.9	mrav-lazare	RARE
შეთქუმისა	შეთქუმისა	1	1	1.9	mrav-lazare	RARE
შეთქუმულებისა	შეთქუმულებისა	1	1	1.9	mrav-lazare	RARE
გამოიჴსნა	გამოიხსნა	1	1	1.9	mrav-lazare	RARE
ერთგულებისა	ერთგულებისა	1	1	1.9	mrav-lazare	RARE
ცხონდებისვე	ცხონდებისვე	1	1	1.9	mrav-lazare	RARE
კაენი	კაენი	1	1	1.9	mrav-lazare	RARE
გამოსწერს	გამოსწერს	1	1	1.9	mrav-lazare	RARE
გჳჩუენებს	გვჩუენებს	1	1	1.9	mrav-lazare	RARE
ჰმსახურებდა	ჰმსახურებდა	1	1	1.9	mrav-lazare	RARE
სარწმუნოჲ	სარწმუნოი	1	1	1.9	mrav-lazare	RARE
სცხო	სცხო	1	1	1.9	mrav-lazare	RARE
წარჰჴოცნა	წარჰხოცნა	1	1	1.9	mrav-lazare	RARE
ნელსაცხებლისაჲთა	ნელსაცხებლისაითა	1	1	1.9	mrav-lazare	RARE
გამოსწერდა	გამოსწერდა	1	1	1.9	mrav-lazare	RARE
დედათაგანნი	დედათაგანნი	1	1	1.9	mrav-lazare	RARE
დააცადნა	დააცადნა	1	1	1.9	mrav-lazare	RARE
ბოროტთაგან	ბოროტთაგან	1	1	1.9	mrav-lazare	RARE
ლიტრისა	ლიტრისა	1	1	1.9	mrav-lazare	RARE
მოისწრაფე	მოისწრაფე	1	1	1.9	mrav-lazare	RARE
ცხებად	ცხებად	1	1	1.9	mrav-lazare	RARE
თმათა	თმათა	1	1	1.9	mrav-lazare	RARE
განიჴსნიდ	განიხსნიდ	1	1	1.9	mrav-lazare	RARE
თანაშეითხზავ	თანაშეითხზავ	1	1	1.9	mrav-lazare	RARE
დაჲ	დაი	1	1	1.9	mrav-lazare	RARE
ლაზარჱსი	ლაზარესი	1	1	1.9	mrav-lazare	RARE
მოიკითხეთ	მოიკითხეთ	1	1	1.9	mrav-lazare	RARE
ეროდიაჲსსა	ეროდიაისსა	1	1	1.9	mrav-lazare	RARE
განსთქუამთ	განსთქუამთ	1	1	1.9	mrav-lazare	RARE
შესაკრებელისათჳს	შესაკრებელისათვს	1	1	1.9	mrav-lazare	RARE
სცხეს	სცხეს	1	1	1.9	mrav-lazare	RARE
წინააღმდგომად	წინააღმდგომად	1	1	1.9	mrav-lazare	RARE
ისწრაფდეს	ისწრაფდეს	1	1	1.9	mrav-lazare	RARE
აღადგინოს	აღადგინოს	1	1	1.9	mrav-lazare	RARE
დააცალიერებდეს	დააცალიერებდეს	1	1	1.9	mrav-lazare	RARE
ჰურიათამან	ჰურიათამან	1	1	1.9	mrav-lazare	RARE
მოკრბა	მოკრბა	1	1	1.9	mrav-lazare	RARE
მოწყუიდნეს	მოწყუიდნეს	1	1	1.9	mrav-lazare	RARE
უფლისაცა	უფლისაცა	1	1	1.9	mrav-lazare	RARE
სისხლისათა	სისხლისათა	1	1	1.9	mrav-lazare	RARE
ავაზაკებისათა	ავაზაკებისათა	1	1	1.9	mrav-lazare	RARE
მოსწყუიდენ	მოსწყუიდენ	1	1	1.9	mrav-lazare	RARE
დაჰკრიბე	დაჰკრიბე	1	1	1.9	mrav-lazare	RARE
ჰკლვიდე	ჰკლვიდე	1	1	1.9	mrav-lazare	RARE
მოიქცე	მოიქცე	1	1	1.9	mrav-lazare	RARE
თრავს	გთრავს	1	1	1.9	mrav-lazare	RARE
ისწავო	ისწავო	1	1	1.9	mrav-lazare	RARE
განსაკჳრვებელ	განსაკვრვებელ	1	1	1.9	mrav-lazare	RARE
იაკობისთა	იაკობისთა	1	1	1.9	mrav-lazare	RARE
ისრაელისათა	ისრაელისათა	1	1	1.9	mrav-lazare	RARE
გძაღუს	გძაღუს	1	1	1.9	mrav-lazare	RARE
გარდააქცევთ	გარდააქცევთ	1	1	1.9	mrav-lazare	RARE
აშჱნებთ	აშენებთ	1	1	1.9	mrav-lazare	RARE
უმშჯავროებითა	უმშჯავროებითა	1	1	1.9	mrav-lazare	RARE
განიპყრნეთ	განიპყრნეთ	1	1	1.9	mrav-lazare	RARE
მივიქციო	მივიქციო	1	1	1.9	mrav-lazare	RARE
განამრავლოთ	განამრავლოთ	1	1	1.9	mrav-lazare	RARE
ვისმინო	ვისმინო	1	1	1.9	mrav-lazare	RARE
წარმოდგა	წარმოდგა	1	1	1.9	mrav-lazare	RARE
ბეთანია	ბეთანია	1	1	1.9	mrav-lazare	RARE
მშჳდობისად	მშვდობისად	1	1	1.9	mrav-lazare	RARE
სათნოვებაჲ	სათნოვებაი	1	1	1.9	mrav-lazare	RARE
უფლებით	უფლებით	1	1	1.9	mrav-lazare	RARE
წარდგმითა	წარდგმითა	1	1	1.9	mrav-lazare	RARE
განვამტკიებდეთ	განვამტკიებდეთ	1	1	1.9	mrav-lazare	RARE
უშემკულჱს	უშემკულეს	1	1	1.9	mrav-lazare	RARE
მოვიღებდეთ	მოვიღებდეთ	1	1	1.9	mrav-lazare	RARE
ბობღნითა	ბობღნითა	1	1	1.9	mrav-lazare	RARE
ტყუელვითა	ტყუელვითა	1	1	1.9	mrav-lazare	RARE
მცენარისაგან	მცენარისაგან	1	1	1.9	mrav-lazare	RARE
რტოებისა	რტოებისა	1	1	1.9	mrav-lazare	RARE
სამეუფეოსა	სამეუფეოსა	1	1	1.9	mrav-lazare	RARE
მოსულსა	მოსულსა	1	1	1.9	mrav-lazare	RARE
ესაჲა	ესაია	1	1	1.9	mrav-lazare	RARE
დამპალთაჲცა	დამპალთაიცა	1	1	1.9	mrav-lazare	RARE
განსრულთა	განსრულთა	1	1	1.9	mrav-lazare	RARE
შეასხმენ	შეასხმენ	1	1	1.9	mrav-lazare	RARE
შეასმენენ	შეასმენენ	1	1	1.9	mrav-lazare	RARE
გამორბის	გამორბის	1	1	1.9	mrav-lazare	RARE
სარეფთას	სარეფთას	1	1	1.9	mrav-lazare	RARE
მოძღურისათჳს	მოძღურისათვს	1	1	1.9	mrav-lazare	RARE
ვწამებთ	ვწამებთ	1	1	1.9	mrav-lazare	RARE
ლაზარჱსისა	ლაზარესისა	1	1	1.9	mrav-lazare	RARE
ეწამები	ეწამები	1	1	1.9	mrav-lazare	RARE
გუასწავებთ	გუასწავებთ	1	1	1.9	mrav-lazare	RARE
მონებისასა	მონებისასა	1	1	1.9	mrav-lazare	RARE
ღმრთებისაჲ	ღმრთებისაი	1	1	1.9	mrav-lazare	RARE
ჴელმწიფებისაჲ	ხელმწიფებისაი	1	1	1.9	mrav-lazare	RARE
მყოფელად	მყოფელად	1	1	1.9	mrav-lazare	RARE
ელიაჲსზე	ელიაისზე	1	1	1.9	mrav-lazare	RARE
სარეფთელისა	სარეფთელისა	1	1	1.9	mrav-lazare	RARE
მოკლებითა	მოკლებითა	1	1	1.9	mrav-lazare	RARE
ურვისათჳს	ურვისათვს	1	1	1.9	mrav-lazare	RARE
ელიაჲსისა	ელიაისისა	1	1	1.9	mrav-lazare	RARE
მოდრეკისათჳს	მოდრეკისათვს	1	1	1.9	mrav-lazare	RARE
გულისაჲსა	გულისაისა	1	1	1.9	mrav-lazare	RARE
შეწყალებისათჳს	შეწყალებისათვს	1	1	1.9	mrav-lazare	RARE
რისხნა	რისხნა	1	1	1.9	mrav-lazare	RARE
აქაბისა	აქაბისა	1	1	1.9	mrav-lazare	RARE
იეზაბელისა	იეზაბელისა	1	1	1.9	mrav-lazare	RARE
პირისაგანვე	პირისაგანვე	1	1	1.9	mrav-lazare	RARE
ასრულებს	ასრულებს	1	1	1.9	mrav-lazare	RARE
შეკრნა	შეკრნა	1	1	1.9	mrav-lazare	RARE
ღრუბელნი	ღრუბელნი	1	1	1.9	mrav-lazare	RARE
სიმდიდრეთაგან	სიმდიდრეთაგან	1	1	1.9	mrav-lazare	RARE
წჳმათაჲსა	წვმათაისა	1	1	1.9	mrav-lazare	RARE
განჴსნად	განხსნად	1	1	1.9	mrav-lazare	RARE
შეპყრობილებისა	შეპყრობილებისა	1	1	1.9	mrav-lazare	RARE
შესძინებდა	შესძინებდა	1	1	1.9	mrav-lazare	RARE
განფიცხებად	განფიცხებად	1	1	1.9	mrav-lazare	RARE
სიფიცხლისათჳს	სიფიცხლისათვს	1	1	1.9	mrav-lazare	RARE
უწუიმროებისა	უწუიმროებისა	1	1	1.9	mrav-lazare	RARE
შეურვებად	შეურვებად	1	1	1.9	mrav-lazare	RARE
ელოდა	ელოდა	1	1	1.9	mrav-lazare	RARE
აქაბისი	აქაბისი	1	1	1.9	mrav-lazare	RARE
განიზრახავს	განიზრახავს	1	1	1.9	mrav-lazare	RARE
მონისათჳს	მონისათვს	1	1	1.9	mrav-lazare	RARE
საგინებელისა	საგინებელისა	1	1	1.9	mrav-lazare	RARE
მოიყვანოს	მოიყვანოს	1	1	1.9	mrav-lazare	RARE
მოწყალებად	მოწყალებად	1	1	1.9	mrav-lazare	RARE
ტრედისაგან	ტრედისაგან	1	1	1.9	mrav-lazare	RARE
მანანჲთა	მანანითა	1	1	1.9	mrav-lazare	RARE
დანიელისებრ	დანიელისებრ	1	1	1.9	mrav-lazare	RARE
იეზაბელისგან	იეზაბელისგან	1	1	1.9	mrav-lazare	RARE
მიიძინა	მიიძინა	1	1	1.9	mrav-lazare	RARE
უგუმირა	უგუმირა	1	1	1.9	mrav-lazare	RARE
შეკრთომითა	შეკრთომითა	1	1	1.9	mrav-lazare	RARE
გუერდისაჲთა	გუერდისაითა	1	1	1.9	mrav-lazare	RARE
ივლტოდის	ივლტოდის	1	1	1.9	mrav-lazare	RARE
ჭამე	ჭამე	1	1	1.9	mrav-lazare	RARE
სუ	სუ	1	1	1.9	mrav-lazare	RARE
სუა	სუა	1	1	1.9	mrav-lazare	RARE
საზრდელისაჲთა	საზრდელისაითა	1	1	1.9	mrav-lazare	RARE
ჴევისაგან	ხევისაგან	1	1	1.9	mrav-lazare	RARE
აქაცამცა	აქაცამცა	1	1	1.9	mrav-lazare	RARE
ეცა	ეცა	1	1	1.9	mrav-lazare	RARE
დაუგო	დაუგო	1	1	1.9	mrav-lazare	RARE
მოდრიკა	მოდრიკა	1	1	1.9	mrav-lazare	RARE
ეჰგვანდა	შეჰგვანდა	1	1	1.9	mrav-lazare	RARE
უვრდა	უვრდა	1	1	1.9	mrav-lazare	RARE
შესრულ	შესრულ	1	1	1.9	mrav-lazare	RARE
წარმომიდგინება	წარმომიდგინება	1	1	1.9	mrav-lazare	RARE
ნოვეს	ნოვეს	1	1	1.9	mrav-lazare	RARE
დამიგება	დამიგება	1	1	1.9	mrav-lazare	RARE
ითხოვოს	ითხოვოს	1	1	1.9	mrav-lazare	RARE
იტყუი	იტყუი	1	1	1.9	mrav-lazare	RARE
გყოფ	გყოფ	1	1	1.9	mrav-lazare	RARE
მრღუიესა	მრღუიესა	1	1	1.9	mrav-lazare	RARE
უტევე	უტევე	1	1	1.9	mrav-lazare	RARE
განაჴმე	განახმე	1	1	1.9	mrav-lazare	RARE
გიყოფია	გიყოფია	1	1	1.9	mrav-lazare	RARE
თავსიდევ	თავსიდევ	1	1	1.9	mrav-lazare	RARE
ყორნისაჲ	ყორნისაი	1	1	1.9	mrav-lazare	RARE
მდელოჲ	მდელოი	1	1	1.9	mrav-lazare	RARE
მკუდრისაჲვე	მკუდრისაივე	1	1	1.9	mrav-lazare	RARE
ურწყულებისაგან	ურწყულებისაგან	1	1	1.9	mrav-lazare	RARE
საჭმლისა	საჭმლისა	1	1	1.9	mrav-lazare	RARE
განაჴმო	განახმო	1	1	1.9	mrav-lazare	RARE
ჴევიცა	ხევიცა	1	1	1.9	mrav-lazare	RARE
ჴორციცა	ხორციცა	1	1	1.9	mrav-lazare	RARE
აცხრვო	აცხრვო	1	1	1.9	mrav-lazare	RARE
სარეფთად	სარეფთად	1	1	1.9	mrav-lazare	RARE
სიდონიაჲსა	სიდონიაისა	1	1	1.9	mrav-lazare	RARE
მთავართასა	მთავართასა	1	1	1.9	mrav-lazare	RARE
სიფიცხლესავე	სიფიცხლესავე	1	1	1.9	mrav-lazare	RARE
ვევედრო	ვევედრო	1	1	1.9	mrav-lazare	RARE
ურწყულობითა	ურწყულობითა	1	1	1.9	mrav-lazare	RARE
ისტუმრა	ისტუმრა	1	1	1.9	mrav-lazare	RARE
ქურივისასა	ქურივისასა	1	1	1.9	mrav-lazare	RARE
ცხებისაჲ	ცხებისაი	1	1	1.9	mrav-lazare	RARE
საზეთესა	საზეთესა	1	1	1.9	mrav-lazare	RARE
საფქვილესა	საფქვილესა	1	1	1.9	mrav-lazare	RARE
განეხარა	განეხარა	1	1	1.9	mrav-lazare	RARE
დავადგრე	დავადგრე	1	1	1.9	mrav-lazare	RARE
აქაბისსა	აქაბისსა	1	1	1.9	mrav-lazare	RARE
აქუნდინ	აქუნდინ	1	1	1.9	mrav-lazare	RARE
მოუჴდის	მოუხდის	1	1	1.9	mrav-lazare	RARE
ურვაჲცა	ურვაიცა	1	1	1.9	mrav-lazare	RARE
ოიჴსენეთ	მოიხსენეთ	1	1	1.9	mrav-lazare	RARE
მოუკუდა	მოუკუდა	1	1	1.9	mrav-lazare	RARE
შემიწყალე	შემიწყალე	1	1	1.9	mrav-lazare	RARE
შეაურვებდა	შეაურვებდა	1	1	1.9	mrav-lazare	RARE
მომაჴსენენ	მომახსენენ	1	1	1.9	mrav-lazare	RARE
მოაკუდინე	მოაკუდინე	1	1	1.9	mrav-lazare	RARE
შეიპყრობს	შეიპყრობს	1	1	1.9	mrav-lazare	RARE
მასწავე	მასწავე	1	1	1.9	mrav-lazare	RARE
ივლტოდი	ივლტოდი	1	1	1.9	mrav-lazare	RARE
იჩუენები	იჩუენები	1	1	1.9	mrav-lazare	RARE
მიცნობიეს	მიცნობიეს	1	1	1.9	mrav-lazare	RARE
მიმავლინება	მიმავლინება	1	1	1.9	mrav-lazare	RARE
რომლისაგანცა	რომლისაგანცა	1	1	1.9	mrav-lazare	RARE
შეურდები	შეურდები	1	1	1.9	mrav-lazare	RARE
დაუთმობ	დაუთმობ	1	1	1.9	mrav-lazare	RARE
მიბრძანე	მიბრძანე	1	1	1.9	mrav-lazare	RARE
შეუპყრიე	შეუპყრიე	1	1	1.9	mrav-lazare	RARE
მართალა	მართალა	1	1	1.9	mrav-lazare	RARE
შეპყრობისა	შეპყრობისა	1	1	1.9	mrav-lazare	RARE
აღუდგინე	აღუდგინე	1	1	1.9	mrav-lazare	RARE
შევძრა	შევძრა	1	1	1.9	mrav-lazare	RARE
წჳმისათჳს	წვმისათვს	1	1	1.9	mrav-lazare	RARE
ლაზარჱსთა	ლაზარესთა	1	1	1.9	mrav-lazare	RARE
წარმოვთქუ	წარმოვთქუ	1	1	1.9	mrav-lazare	RARE
მოგაჴსენე	მოგახსენე	1	1	1.9	mrav-lazare	RARE
იურვოდა	იურვოდა	1	1	1.9	mrav-lazare	RARE
იწროებასაცა	იწროებასაცა	1	1	1.9	mrav-lazare	RARE
ლოცვით	ლოცვით	1	1	1.9	mrav-lazare	RARE
ურვაცა	ურვაცა	1	1	1.9	mrav-lazare	RARE
საიდუმლოჲსასა	საიდუმლოისასა	1	1	1.9	mrav-lazare	RARE
მოიქეცინ	მოიქეცინ	1	1	1.9	mrav-lazare	RARE
ყრმისაჲ	ყრმისაი	1	1	1.9	mrav-lazare	RARE
მოდრკების	მოდრკების	1	1	1.9	mrav-lazare	RARE
განამრავლაა	განამრავლაა	1	1	1.9	mrav-lazare	RARE
გამოსულასა	გამოსულასა	1	1	1.9	mrav-lazare	RARE
განაღჳძებს	განაღვძებს	1	1	1.9	mrav-lazare	RARE
მძინარეთა	მძინარეთა	1	1	1.9	mrav-lazare	RARE
უტეოთ	უტეოთ	1	1	1.9	mrav-lazare	RARE
შთამოვიდეს	შთამოვიდეს	1	1	1.9	mrav-lazare	RARE
შემუსრნეს	შემუსრნეს	1	1	1.9	mrav-lazare	RARE
განიყვანნეს	განიყვანნეს	1	1	1.9	mrav-lazare	RARE
დაუმზადეს	დაუმზადეს	1	1	1.9	mrav-lazare	RARE
გჳღირს	გვღირს	1	1	1.9	mrav-lazare	RARE
მოვიჴსენნეთ	მოვიხსენნეთ	1	1	1.9	mrav-lazare	RARE
შემდგომსაცა	შემდგომსაცა	1	1	1.9	mrav-lazare	RARE
პირველთავე	პირველთავე	1	1	1.9	mrav-lazare	RARE
ამოჩინებულ	გამოჩინებულ	1	1	1.9	mrav-chrysostom-jonah	RARE
უმარლჱს	უმარლეს	1	1	1.9	mrav-chrysostom-jonah	RARE
მაეხვისაგან	მაეხვისაგან	1	1	1.9	mrav-chrysostom-jonah	RARE
მმარხველთანი	მმარხველთანი	1	1	1.9	mrav-chrysostom-jonah	RARE
შემოახლებული	შემოახლებული	1	1	1.9	mrav-chrysostom-jonah	RARE
შემკრიბნა	შემკრიბნა	1	1	1.9	mrav-chrysostom-jonah	RARE
შემოგკრიბნა	შემოგკრიბნა	1	1	1.9	mrav-chrysostom-jonah	RARE
შეგიწყნარა	შეგიწყნარა	1	1	1.9	mrav-chrysostom-jonah	RARE
განკრძალვასა	განკრძალვასა	1	1	1.9	mrav-chrysostom-jonah	RARE
გიბრძანებს	გიბრძანებს	1	1	1.9	mrav-chrysostom-jonah	RARE
გიჩუენოს	გიჩუენოს	1	1	1.9	mrav-chrysostom-jonah	RARE
განეკრძალის	განეკრძალის	1	1	1.9	mrav-chrysostom-jonah	RARE
განემზადის	განემზადის	1	1	1.9	mrav-chrysostom-jonah	RARE
ჴელმწიფისასა	ხელმწიფისასა	1	1	1.9	mrav-chrysostom-jonah	RARE
დაუტევიან	დაუტევიან	1	1	1.9	mrav-chrysostom-jonah	RARE
განეკრძალნიან	განეკრძალნიან	1	1	1.9	mrav-chrysostom-jonah	RARE
საზარელ	საზარელ	1	1	1.9	mrav-chrysostom-jonah	RARE
